YYYY,MM,DD,TMAX,TMIN,PRCP,SNOW,SNWD
2016,07,26,   32.2,   17.2,    0.0,-9999.0,-9999.0
2016,07,27,   33.1,   18.8,    0.0,-9999.0,-9999.0
2016,07,28,   33.3,   19.2,    0.0,-9999.0,-9999.0
2016,07,29,   33.1,   18.9,    0.0,-9999.0,-9999.0
2016,07,30,   32.8,   20.8,    0.0,-9999.0,-9999.0
2016,07,31,   32.4,   18.5,-9999.0,-9999.0,-9999.0
2016,08,01,   34.4,   18.6,    0.0,-9999.0,-9999.0
2016,08,02,   36.0,   20.9,    0.0,-9999.0,-9999.0
2016,08,03,   32.9,   21.1,    1.5,-9999.0,-9999.0
2016,08,04,   33.3,   19.5,    0.5,-9999.0,-9999.0
2016,08,05,   33.3,   20.3,    0.0,-9999.0,-9999.0
2016,08,06,   34.8,   19.2,    0.0,-9999.0,-9999.0
2016,08,07,   32.3,   19.3,    0.0,-9999.0,-9999.0
2016,08,08,   33.6,   18.9,    0.0,-9999.0,-9999.0
2016,08,09,   33.5,   20.0,    0.0,-9999.0,-9999.0
2016,08,10,   34.7,   20.5,    0.0,-9999.0,-9999.0
2016,08,11,-9999.0,   19.5,    0.0,-9999.0,-9999.0
2016,08,12,   35.8,   19.5,    0.0,-9999.0,-9999.0
2016,08,13,-9999.0,-9999.0,    3.3,-9999.0,-9999.0
2016,08,14,-9999.0,   16.4,    9.4,-9999.0,-9999.0
2016,08,15,   26.8,-9999.0,    0.0,-9999.0,-9999.0
2016,08,16,   28.2,   13.3,    0.0,-9999.0,-9999.0
2016,08,17,   29.7,   15.1,    0.0,-9999.0,-9999.0
2016,08,18,   31.4,   17.3,    0.0,-9999.0,-9999.0
2016,08,19,   33.7,   18.9,    0.0,-9999.0,-9999.0
2016,08,20,   35.9,   20.2,    0.0,-9999.0,-9999.0
2016,08,21,   34.4,   21.1,    0.0,-9999.0,-9999.0
2016,08,22,   33.4,   20.2,    0.0,-9999.0,-9999.0
2016,08,23,   34.2,   17.9,    0.0,-9999.0,-9999.0
2016,08,24,   36.6,   20.4,   10.9,-9999.0,-9999.0
2016,08,25,   30.8,-9999.0,    0.0,-9999.0,-9999.0
2016,08,26,   30.4,   16.9,    0.5,-9999.0,-9999.0
2016,08,27,   28.9,   16.9,    4.1,-9999.0,-9999.0
2016,08,28,   29.1,   17.8,    8.9,-9999.0,-9999.0
2016,08,29,   30.7,   17.9,    0.5,-9999.0,-9999.0
2016,08,30,   30.7,   17.2,   25.1,-9999.0,-9999.0
2016,08,31,   29.5,-9999.0,    0.0,-9999.0,-9999.0
2016,09,01,   27.9,   14.6,    0.0,-9999.0,-9999.0
2016,09,02,   26.5,   15.1,-9999.0,-9999.0,-9999.0
2016,09,03,   26.5,   14.2,    0.0,-9999.0,-9999.0
2016,09,04,   26.5,   13.9,    0.0,-9999.0,-9999.0
2016,09,05,   27.7,   14.3,    0.0,-9999.0,-9999.0
2016,09,06,   30.8,   15.4,    0.0,-9999.0,-9999.0
2016,09,07,   32.2,   18.1,-9999.0,-9999.0,-9999.0
2016,09,08,   29.5,   15.5,    0.0,-9999.0,-9999.0
2016,09,09,   31.7,   13.9,    0.0,-9999.0,-9999.0
2016,09,10,   31.5,   17.0,-9999.0,-9999.0,-9999.0
2016,09,11,   33.0,   18.3,    0.0,-9999.0,-9999.0
2016,09,12,   32.4,   18.2,    0.0,-9999.0,-9999.0
2016,09,13,   28.6,   16.6,    1.8,-9999.0,-9999.0
2016,09,14,   26.5,-9999.0,    0.3,-9999.0,-9999.0
2016,09,15,   26.8,   13.7,    0.5,-9999.0,-9999.0
2016,09,16,   24.7,   11.7,    0.0,-9999.0,-9999.0
2016,09,17,   25.6,   10.2,-9999.0,-9999.0,-9999.0
2016,09,18,   27.1,   10.3,-9999.0,-9999.0,-9999.0
2016,09,19,   29.6,   13.5,    0.0,-9999.0,-9999.0
2016,09,20,   28.0,-9999.0,    7.9,-9999.0,-9999.0
2016,09,21,   20.6,-9999.0,    6.1,-9999.0,-9999.0
2016,09,22,   20.5,   11.8,    6.4,-9999.0,-9999.0
2016,09,23,   16.1,-9999.0,    2.0,-9999.0,-9999.0
2016,09,24,   18.1,    5.4,    0.0,-9999.0,-9999.0
2016,09,25,   17.9,    6.6,    0.0,-9999.0,-9999.0
2016,09,26,   19.8,    7.6,    0.0,-9999.0,-9999.0
2016,09,27,   21.5,    8.5,    0.0,-9999.0,-9999.0
2016,09,28,   20.8,-9999.0,    0.3,-9999.0,-9999.0
2016,09,29,   20.7,    6.4,    0.0,-9999.0,-9999.0
2016,09,30,   23.3,    7.1,    0.0,-9999.0,-9999.0
2016,10,01,   24.6,    9.5,    0.0,-9999.0,-9999.0
2016,10,02,   26.4,    8.4,    0.0,-9999.0,-9999.0
2016,10,03,   28.1,    9.6,    0.0,-9999.0,-9999.0
2016,10,04,   27.1,    9.6,    0.0,-9999.0,-9999.0
2016,10,05,   25.5,   13.1,    0.0,-9999.0,-9999.0
2016,10,06,   25.4,   12.2,    0.0,-9999.0,-9999.0
2016,10,07,   24.5,-9999.0,    0.0,-9999.0,-9999.0
2016,10,08,   22.8,   10.9,    0.5,-9999.0,-9999.0
2016,10,09,   21.1,-9999.0,    1.8,-9999.0,-9999.0
2016,10,10,   22.7,    8.1,    0.0,-9999.0,-9999.0
2016,10,11,   23.2,    9.9,    0.0,-9999.0,-9999.0
2016,10,12,   27.0,   12.7,    0.5,-9999.0,-9999.0
2016,10,13,   21.7,-9999.0,    0.0,-9999.0,-9999.0
2016,10,14,   18.5,-9999.0,    0.0,-9999.0,-9999.0
2016,10,15,   17.2,    3.6,    0.0,-9999.0,-9999.0
2016,10,16,   20.0,    4.8,    0.0,-9999.0,-9999.0
2016,10,17,   18.4,-9999.0,    0.8,-9999.0,-9999.0
2016,10,18,   13.8,-9999.0,    0.0,-9999.0,-9999.0
2016,10,19,   15.3,    2.5,    0.0,-9999.0,-9999.0
2016,10,20,   18.8,    3.2,    0.0,-9999.0,-9999.0
2016,10,21,   20.2,    6.1,    0.0,-9999.0,-9999.0
2016,10,22,   22.2,    4.7,    0.0,-9999.0,-9999.0
2016,10,23,   21.1,    7.1,    0.0,-9999.0,-9999.0
2016,10,24,   20.1,-9999.0,    0.0,-9999.0,-9999.0
2016,10,25,   17.3,-9999.0,    0.0,-9999.0,-9999.0
2016,10,26,   15.5,    1.8,    0.0,-9999.0,-9999.0
2016,10,27,   15.3,    4.3,    0.0,-9999.0,-9999.0
2016,10,28,   16.7,    9.2,    0.0,-9999.0,-9999.0
2016,10,29,   14.9,    9.2,    0.5,-9999.0,-9999.0
2016,10,30,   14.0,-9999.0,    0.3,-9999.0,-9999.0
2016,10,31,    9.7,-9999.0,    0.0,-9999.0,-9999.0
2016,11,01,    8.4,   -2.4,    0.8,-9999.0,-9999.0
2016,11,02,    9.3,   -2.9,    0.0,-9999.0,-9999.0
2016,11,03,   15.3,   -2.3,    0.0,-9999.0,-9999.0
2016,11,04,   16.1,   -0.2,    0.0,-9999.0,-9999.0
2016,11,05,   16.7,    4.8,    0.0,-9999.0,-9999.0
2016,11,06,   17.4,    4.5,    0.0,-9999.0,-9999.0
2016,11,07,   18.9,    5.4,    0.0,-9999.0,-9999.0
2016,11,08,   18.7,    7.3,    0.0,-9999.0,-9999.0
2016,11,09,   21.6,    8.6,    0.0,-9999.0,-9999.0
2016,11,10,   17.0,-9999.0,    0.0,-9999.0,-9999.0
2016,11,11,   16.6,    5.5,    0.0,-9999.0,-9999.0
2016,11,12,   17.9,    4.0,    0.0,-9999.0,-9999.0
2016,11,13,   18.5,    4.3,    0.0,-9999.0,-9999.0
2016,11,14,   13.8,-9999.0,    0.0,-9999.0,-9999.0
2016,11,15,    9.9,-9999.0,    0.0,-9999.0,-9999.0
2016,11,16,    5.6,-9999.0,    0.0,-9999.0,-9999.0
2016,11,17,    5.3,-9999.0,    1.0,-9999.0,-9999.0
2016,11,18,    9.8,   -4.8,    0.0,-9999.0,-9999.0
2016,11,19,   13.7,   -3.0,    0.0,-9999.0,-9999.0
2016,11,20,   15.8,   -1.4,    0.0,-9999.0,-9999.0
2016,11,21,   16.4,   -1.7,    0.0,-9999.0,-9999.0
2016,11,22,   15.2,   -1.9,    0.0,-9999.0,-9999.0
2016,11,23,   15.0,   -1.7,    0.0,-9999.0,-9999.0
2016,11,24,   13.9,   -4.9,    0.0,-9999.0,-9999.0
2016,11,25,   13.5,   -4.1,    0.0,-9999.0,-9999.0
2016,11,26,   11.1,   -4.2,    0.0,-9999.0,-9999.0
2016,11,27,   14.9,   -2.7,    0.0,-9999.0,-9999.0
2016,11,28,   15.3,   -0.1,    0.0,-9999.0,-9999.0
2016,11,29,   11.2,-9999.0,    1.5,-9999.0,-9999.0
2016,11,30,-9999.0,-9999.0,   19.8,-9999.0,-9999.0
2016,12,01,    2.7,-9999.0,    2.0,-9999.0,-9999.0
2016,12,02,    2.8,   -1.5,    0.0,-9999.0,-9999.0
2016,12,03,    3.9,-9999.0,    2.3,-9999.0,   20.0
2016,12,04,    5.6,   -3.0,    0.3,-9999.0,-9999.0
2016,12,05,    5.2,   -5.2,    0.0,-9999.0,-9999.0
2016,12,06,    4.9,   -7.2,    0.0,-9999.0,-9999.0
2016,12,07,    4.8,   -4.6,    0.0,-9999.0,-9999.0
2016,12,08,    2.8,   -5.6,    0.0,-9999.0,-9999.0
2016,12,09,    3.8,   -6.3,    0.0,-9999.0,-9999.0
2016,12,10,    8.0,   -2.6,    0.0,-9999.0,-9999.0
2016,12,11,   10.2,   -0.8,    0.0,-9999.0,-9999.0
2016,12,12,    8.9,   -2.1,    0.0,-9999.0,-9999.0
2016,12,13,-9999.0,-9999.0,    4.3,-9999.0,-9999.0
2016,12,14,    0.0,-9999.0,    3.6,-9999.0,-9999.0
2016,12,15,   -0.9,   -7.8,    0.0,-9999.0,-9999.0
2016,12,16,   -1.7,   -4.0,    0.8,-9999.0,   10.0
2016,12,17,    2.3,-9999.0,    0.0,-9999.0,   10.0
2016,12,18,    1.1,   -7.8,    0.0,-9999.0,   10.0
2016,12,19,   -0.3,   -9.7,    0.0,-9999.0,-9999.0
2016,12,20,   -2.5,   -9.0,    0.0,-9999.0,-9999.0
2016,12,21,    0.4,   -5.7,    1.8,-9999.0,   30.0
2016,12,22,    2.1,   -3.4,    0.0,-9999.0,   20.0
2016,12,23,    2.8,   -0.2,    0.0,-9999.0,   10.0
2016,12,24,    7.2,   -0.4,    0.5,-9999.0,   30.0
2016,12,25,    3.4,-9999.0,    0.0,-9999.0,-9999.0
2016,12,26,    1.4,   -0.1,    0.0,-9999.0,-9999.0
2016,12,27,    4.6,   -0.1,    0.8,-9999.0,-9999.0
2016,12,28,-9999.0,   -1.5,    0.0,-9999.0,-9999.0
2016,12,29,    4.7,   -1.0,   18.3,-9999.0,  150.0
2016,12,30,    1.4,-9999.0,    9.7,-9999.0,  140.0
2016,12,31,   -0.8,-9999.0,    8.1,-9999.0,  140.0
2017,01,01,   -1.1,-9999.0,    3.0,-9999.0,-9999.0
2017,01,02,   -3.3,-9999.0,    0.3,-9999.0,  119.0
2017,01,03,   -5.4,   -9.5,    0.0,-9999.0,  119.0
2017,01,04,   -2.4,   -6.7,    0.0,-9999.0,  109.0
2017,01,05,-9999.0,   -5.7,    0.3,-9999.0,  130.0
2017,01,06,    9.3,    3.8,    4.3,-9999.0,   41.0
2017,01,07,    7.2,-9999.0,    0.0,-9999.0,   10.0
2017,01,08,   -0.4,-9999.0,    4.3,-9999.0,   10.0
2017,01,09,   -2.9,-9999.0,    1.5,-9999.0,   20.0
2017,01,10,-9999.0,  -10.2,    0.5,-9999.0,   10.0
2017,01,11,    5.8,-9999.0,    1.5,-9999.0,   10.0
2017,01,12,    3.9,   -5.3,    0.0,-9999.0,-9999.0
2017,01,13,    1.4,-9999.0,    1.3,-9999.0,   10.0
2017,01,14,    1.4,   -7.9,    0.0,-9999.0,-9999.0
2017,01,15,    3.6,   -4.3,    0.5,-9999.0,   10.0
2017,01,16,    5.2,   -1.6,    1.0,-9999.0,   10.0
2017,01,17,    7.8,-9999.0,    3.8,-9999.0,-9999.0
2017,01,18,    5.3,    0.7,   11.7,-9999.0,-9999.0
2017,01,19,    5.6,    0.5,    0.5,-9999.0,-9999.0
2017,01,20,    4.9,    0.3,    1.0,-9999.0,   10.0
2017,01,21,    4.0,-9999.0,    0.0,-9999.0,-9999.0
2017,01,22,    1.8,   -3.6,    0.0,-9999.0,-9999.0
2017,01,23,    1.3,-9999.0,    0.0,-9999.0,-9999.0
2017,01,24,    1.0,   -7.1,    0.0,-9999.0,-9999.0
2017,01,25,    4.1,   -1.8,    0.5,-9999.0,   20.0
2017,01,26,    1.6,-9999.0,    0.5,-9999.0,-9999.0
2017,01,27,    0.0,   -7.8,    0.0,-9999.0,-9999.0
2017,01,28,   -1.1,   -5.4,    0.3,-9999.0,   10.0
2017,01,29,    1.7,-9999.0,    0.0,-9999.0,-9999.0
2017,01,30,    0.2,   -9.0,    0.0,-9999.0,-9999.0
2017,01,31,   -1.2,  -10.6,    0.0,-9999.0,-9999.0
2017,02,01,    0.0,  -12.0,    0.0,-9999.0,-9999.0
2017,02,02,    2.3,  -11.6,    0.0,-9999.0,-9999.0
2017,02,03,    5.6,   -9.7,    0.0,-9999.0,-9999.0
2017,02,04,    6.8,    0.1,    0.0,-9999.0,-9999.0
2017,02,05,    7.1,    2.4,    1.5,-9999.0,-9999.0
2017,02,06,   10.3,    4.2,    3.8,-9999.0,-9999.0
2017,02,07,   10.3,    1.8,    0.3,-9999.0,-9999.0
2017,02,08,   10.3,    2.4,    0.0,-9999.0,-9999.0
2017,02,09,   12.0,    1.2,    0.0,-9999.0,-9999.0
2017,02,10,    8.1,    1.7,    0.0,-9999.0,-9999.0
2017,02,11,    6.4,-9999.0,    0.0,-9999.0,-9999.0
2017,02,12,    1.5,-9999.0,    0.0,-9999.0,-9999.0
2017,02,13,    1.9,-9999.0,    0.0,-9999.0,-9999.0
2017,02,14,    1.7,   -5.5,    0.0,-9999.0,-9999.0
2017,02,15,   -1.0,   -5.4,    0.0,-9999.0,-9999.0
2017,02,16,    2.6,-9999.0,    0.3,-9999.0,-9999.0
2017,02,17,    4.5,   -8.2,    0.0,-9999.0,-9999.0
2017,02,18,    9.7,   -6.6,    0.0,-9999.0,-9999.0
2017,02,19,    9.6,   -3.5,    0.0,-9999.0,-9999.0
2017,02,20,   12.3,   -2.0,    0.0,-9999.0,-9999.0
2017,02,21,    8.7,    3.7,    2.3,-9999.0,-9999.0
2017,02,22,    8.2,-9999.0,    0.0,-9999.0,-9999.0
2017,02,23,   13.2,   -0.2,    0.3,-9999.0,-9999.0
2017,02,24,   16.4,    0.1,    0.0,-9999.0,-9999.0
2017,02,25,   15.5,    2.4,    0.0,-9999.0,-9999.0
2017,02,26,   11.3,-9999.0,    0.5,-9999.0,-9999.0
2017,02,27,   15.3,    0.9,    0.0,-9999.0,-9999.0
2017,02,28,   18.8,    4.9,    0.0,-9999.0,-9999.0
2017,03,01,   18.4,    6.8,    0.0,-9999.0,-9999.0
2017,03,02,   13.3,-9999.0,    0.0,-9999.0,-9999.0
2017,03,03,   16.0,    4.9,    3.3,-9999.0,-9999.0
2017,03,04,   11.6,-9999.0,    3.8,-9999.0,-9999.0
2017,03,05,   13.7,   -1.1,    0.0,-9999.0,-9999.0
2017,03,06,   16.6,    0.0,    0.0,-9999.0,-9999.0
2017,03,07,   17.6,    2.8,    0.0,-9999.0,-9999.0
2017,03,08,   17.2,    2.3,    0.0,-9999.0,-9999.0
2017,03,09,   17.4,    3.7,    0.0,-9999.0,-9999.0
2017,03,10,   10.3,-9999.0,    4.3,-9999.0,-9999.0
2017,03,11,   13.7,    3.9,    6.6,-9999.0,-9999.0
2017,03,12,    8.3,-9999.0,    0.0,-9999.0,-9999.0
2017,03,13,   10.5,-9999.0,   14.5,-9999.0,-9999.0
2017,03,14,    4.5,-9999.0,    7.1,-9999.0,   10.0
2017,03,15,    5.0,    0.2,    3.8,-9999.0,-9999.0
2017,03,16,    9.3,    0.9,    0.5,-9999.0,-9999.0
2017,03,17,    5.0,-9999.0,    0.5,-9999.0,-9999.0
2017,03,18,    8.0,   -1.2,    2.8,-9999.0,-9999.0
2017,03,19,   10.4,   -0.2,    0.0,-9999.0,-9999.0
2017,03,20,   11.1,    3.7,    1.5,-9999.0,-9999.0
2017,03,21,   15.4,-9999.0,    0.0,-9999.0,-9999.0
2017,03,22,   16.6,    0.8,    0.0,-9999.0,-9999.0
2017,03,23,   16.3,    2.0,    0.0,-9999.0,-9999.0
2017,03,24,   18.7,    1.7,-9999.0,-9999.0,-9999.0
2017,03,25,   20.0,    2.1,    0.0,-9999.0,-9999.0
2017,03,26,   19.0,    5.2,    0.5,-9999.0,-9999.0
2017,03,27,   11.8,-9999.0,    1.0,-9999.0,-9999.0
2017,03,28,   14.4,   -1.6,    0.0,-9999.0,-9999.0
2017,03,29,   18.7,    0.4,    0.0,-9999.0,-9999.0
2017,03,30,   19.8,    4.5,    0.0,-9999.0,-9999.0
2017,03,31,   16.5,-9999.0,    0.0,-9999.0,-9999.0
2017,04,01,   17.7,-9999.0,    0.3,-9999.0,-9999.0
2017,04,02,   18.3,    2.8,    0.0,-9999.0,-9999.0
2017,04,03,   20.8,    3.2,    0.0,-9999.0,-9999.0
2017,04,04,   22.2,    3.9,    0.0,-9999.0,-9999.0
2017,04,05,   22.1,    8.9,    0.0,-9999.0,-9999.0
2017,04,06,   20.1,    9.1,    0.0,-9999.0,-9999.0
2017,04,07,   15.3,    7.6,    0.3,-9999.0,-9999.0
2017,04,08,-9999.0,-9999.0,    1.0,-9999.0,-9999.0
2017,04,09,    8.2,    0.2,    5.1,-9999.0,-9999.0
2017,04,10,    9.9,    1.0,    0.3,-9999.0,-9999.0
2017,04,11,   15.6,   -0.1,    0.0,-9999.0,-9999.0
2017,04,12,   15.2,    4.3,    0.0,-9999.0,-9999.0
2017,04,13,   14.3,    5.2,    1.0,-9999.0,-9999.0
2017,04,14,   19.3,    6.9,    0.0,-9999.0,-9999.0
2017,04,15,   18.7,    3.9,-9999.0,-9999.0,-9999.0
2017,04,16,   20.7,    4.8,    0.0,-9999.0,-9999.0
2017,04,17,   18.5,    7.0,    2.8,-9999.0,-9999.0
2017,04,18,   16.2,-9999.0,    0.0,-9999.0,-9999.0
2017,04,19,   18.0,    2.6,    0.8,-9999.0,-9999.0
2017,04,20,   21.2,    6.2,    0.0,-9999.0,-9999.0
2017,04,21,-9999.0,-9999.0,    1.3,-9999.0,-9999.0
2017,04,22,   12.0,    3.6,    6.1,-9999.0,-9999.0
2017,04,23,-9999.0,-9999.0,    1.5,-9999.0,-9999.0
2017,04,24,    9.7,-9999.0,    2.3,-9999.0,-9999.0
2017,04,25,   15.2,   -1.0,    0.0,-9999.0,-9999.0
2017,04,26,   20.7,    2.3,    0.0,-9999.0,-9999.0
2017,04,27,   23.1,    4.4,    0.0,-9999.0,-9999.0
2017,04,28,   24.9,    5.8,    0.0,-9999.0,-9999.0
2017,04,29,   26.0,    7.4,    0.0,-9999.0,-9999.0
2017,04,30,   27.3,    9.7,    0.0,-9999.0,-9999.0
2017,05,01,   26.2,-9999.0,-9999.0,-9999.0,-9999.0
2017,05,02,   25.7,-9999.0,    1.0,-9999.0,-9999.0
2017,05,03,   27.1,    8.9,    0.0,-9999.0,-9999.0
2017,05,04,   25.5,    9.3,    0.0,-9999.0,-9999.0
2017,05,05,   26.1,   10.9,    2.0,-9999.0,-9999.0
2017,05,06,   22.3,-9999.0,    1.8,-9999.0,-9999.0
2017,05,07,   16.6,    7.8,   13.2,-9999.0,-9999.0
2017,05,08,   22.7,   10.1,    1.3,-9999.0,-9999.0
2017,05,09,   23.2,   10.6,    0.0,-9999.0,-9999.0
2017,05,10,   22.9,-9999.0,    0.0,-9999.0,-9999.0
2017,05,11,   21.8,    7.4,    0.0,-9999.0,-9999.0
2017,05,12,   24.6,    8.3,    0.0,-9999.0,-9999.0
2017,05,13,   29.3,   11.3,    0.0,-9999.0,-9999.0
2017,05,14,   27.8,-9999.0,    0.0,-9999.0,-9999.0
2017,05,15,   20.1,-9999.0,    0.0,-9999.0,-9999.0
2017,05,16,-9999.0,    9.4,-9999.0,-9999.0,-9999.0
2017,05,17,   19.9,   11.0,    0.0,-9999.0,-9999.0
2017,05,18,   23.9,   11.9,    0.0,-9999.0,-9999.0
2017,05,19,   17.5,    9.7,    7.6,-9999.0,-9999.0
2017,05,20,   19.1,    9.6,    0.3,-9999.0,-9999.0
2017,05,21,   16.3,    7.9,    0.0,-9999.0,-9999.0
2017,05,22,   16.2,    7.6,    1.0,-9999.0,-9999.0
2017,05,23,   19.0,-9999.0,    0.0,-9999.0,-9999.0
2017,05,24,   20.7,    5.1,    0.0,-9999.0,-9999.0
2017,05,25,   24.5,    7.3,    0.0,-9999.0,-9999.0
2017,05,26,   18.7,-9999.0,    2.3,-9999.0,-9999.0
2017,05,27,   20.0,-9999.0,   11.9,-9999.0,-9999.0
2017,05,28,   18.7,-9999.0,   11.4,-9999.0,-9999.0
2017,05,29,   23.6,    9.7,    0.8,-9999.0,-9999.0
2017,05,30,   20.8,   11.9,    0.0,-9999.0,-9999.0
2017,05,31,   20.1,-9999.0,    0.5,-9999.0,-9999.0
2017,06,01,   21.3,    9.1,    1.0,-9999.0,-9999.0
2017,06,02,   24.4,   12.6,    3.0,-9999.0,-9999.0
2017,06,03,   28.0,   12.4,    0.0,-9999.0,-9999.0
2017,06,04,   26.4,   13.7,    0.0,-9999.0,-9999.0
2017,06,05,   29.5,-9999.0,    0.0,-9999.0,-9999.0
2017,06,06,   23.0,   11.9,    7.9,-9999.0,-9999.0
2017,06,07,   28.0,   12.2,    0.0,-9999.0,-9999.0
2017,06,08,   30.6,   14.9,    0.0,-9999.0,-9999.0
2017,06,09,   24.8,   15.5,    7.1,-9999.0,-9999.0
2017,06,10,   22.2,   13.6,    0.0,-9999.0,-9999.0
2017,06,11,   26.8,   13.5,    3.0,-9999.0,-9999.0
2017,06,12,   26.8,   13.4,-9999.0,-9999.0,-9999.0
2017,06,13,   29.5,   14.6,    0.0,-9999.0,-9999.0
2017,06,14,   27.2,   16.0,    0.5,-9999.0,-9999.0
2017,06,15,   25.1,   15.6,    0.0,-9999.0,-9999.0
2017,06,16,   24.7,-9999.0,    0.0,-9999.0,-9999.0
2017,06,17,   27.8,   11.8,    0.0,-9999.0,-9999.0
2017,06,18,   22.8,-9999.0,    0.0,-9999.0,-9999.0
2017,06,19,   19.1,-9999.0,    5.8,-9999.0,-9999.0
2017,06,20,   19.3,   11.7,   26.9,-9999.0,-9999.0
2017,06,21,   20.4,   10.4,    0.0,-9999.0,-9999.0
2017,06,22,   25.9,   11.4,    1.0,-9999.0,-9999.0
2017,06,23,   28.3,   13.1,    0.0,-9999.0,-9999.0
2017,06,24,   30.4,   13.6,    0.0,-9999.0,-9999.0
2017,06,25,   29.9,   15.0,    0.0,-9999.0,-9999.0
2017,06,26,   31.5,   16.4,    0.0,-9999.0,-9999.0
2017,06,27,   33.4,   17.5,    0.0,-9999.0,-9999.0
2017,06,28,   32.7,   18.8,    0.0,-9999.0,-9999.0
2017,06,29,   32.5,   17.0,    0.0,-9999.0,-9999.0
2017,06,30,   35.8,   16.5,    0.0,-9999.0,-9999.0
2017,07,01,   35.5,   19.2,    0.0,-9999.0,-9999.0
2017,07,02,   37.6,   18.3,    0.0,-9999.0,-9999.0
2017,07,03,   38.3,   19.1,    0.0,-9999.0,-9999.0
2017,07,04,   31.2,-9999.0,    0.0,-9999.0,-9999.0
2017,07,05,   30.1,   15.2,    0.0,-9999.0,-9999.0
2017,07,06,   29.2,   16.2,    0.0,-9999.0,-9999.0
2017,07,07,   29.2,   14.3,    0.0,-9999.0,-9999.0
2017,07,08,   29.2,   14.2,    0.0,-9999.0,-9999.0
2017,07,09,   31.7,   15.4,    0.0,-9999.0,-9999.0
2017,07,10,   32.4,   17.5,    0.0,-9999.0,-9999.0
2017,07,11,   33.2,   17.9,    0.0,-9999.0,-9999.0
2017,07,12,   34.2,   19.2,    0.0,-9999.0,-9999.0
2017,07,13,   34.8,   18.9,    0.0,-9999.0,-9999.0
2017,07,14,   33.4,   18.0,    0.0,-9999.0,-9999.0
2017,07,15,   34.2,   19.3,    0.0,-9999.0,-9999.0
2017,07,16,   33.1,-9999.0,   10.9,-9999.0,-9999.0
2017,07,17,-9999.0,   17.6,-9999.0,-9999.0,-9999.0
2017,07,18,   33.1,   20.8,-9999.0,-9999.0,-9999.0
2017,07,19,   31.4,   19.2,    0.0,-9999.0,-9999.0
2017,07,20,   30.8,   17.5,    0.0,-9999.0,-9999.0
2017,07,21,   33.9,   18.9,    0.0,-9999.0,-9999.0
2017,07,22,   32.9,-9999.0,    0.0,-9999.0,-9999.0
2017,07,23,   32.2,   16.5,    0.0,-9999.0,-9999.0
2017,07,24,   31.3,   18.6,    0.0,-9999.0,-9999.0
2017,07,25,   33.3,   18.2,    0.0,-9999.0,-9999.0
2017,07,26,   35.6,   19.0,    0.0,-9999.0,-9999.0
2017,07,27,   37.4,   19.4,    0.0,-9999.0,-9999.0
2017,07,28,   28.4,-9999.0,    0.0,-9999.0,-9999.0
2017,07,29,   28.4,   15.8,    0.0,-9999.0,-9999.0
2017,07,30,   30.4,   16.2,    0.0,-9999.0,-9999.0
2017,07,31,   31.1,   16.6,    0.0,-9999.0,-9999.0
2017,08,01,   33.2,   17.0,    0.0,-9999.0,-9999.0
2017,08,02,   34.9,   18.8,    0.0,-9999.0,-9999.0
2017,08,03,   36.2,-9999.0,    0.0,-9999.0,-9999.0
2017,08,04,   27.7,-9999.0,    3.0,-9999.0,-9999.0
2017,08,05,   29.9,   18.3,    7.6,-9999.0,-9999.0
2017,08,06,   33.9,   17.7,    0.3,-9999.0,-9999.0
2017,08,07,   34.3,   19.1,    0.0,-9999.0,-9999.0
2017,08,08,   37.8,   20.9,    0.5,-9999.0,-9999.0
2017,08,09,   36.1,   22.7,    0.0,-9999.0,-9999.0
2017,08,10,   35.4,   21.9,    0.0,-9999.0,-9999.0
2017,08,11,   34.3,   19.5,    0.0,-9999.0,-9999.0
2017,08,12,   33.6,   21.2,    0.0,-9999.0,-9999.0
2017,08,13,   34.8,   20.3,    0.0,-9999.0,-9999.0
2017,08,14,   34.4,   19.8,    0.0,-9999.0,-9999.0
2017,08,15,-9999.0,   18.9,-9999.0,-9999.0,-9999.0
2017,08,16,   31.4,   18.5,    0.0,-9999.0,-9999.0
2017,08,17,   32.0,   18.1,    5.1,-9999.0,-9999.0
2017,08,18,   31.9,   17.7,    0.0,-9999.0,-9999.0
2017,08,19,   31.5,   17.9,    0.0,-9999.0,-9999.0
2017,08,20,   33.0,   19.2,    0.0,-9999.0,-9999.0
2017,08,21,   28.1,-9999.0,    0.0,-9999.0,-9999.0
2017,08,22,   28.6,-9999.0,    0.0,-9999.0,-9999.0
2017,08,23,   27.0,   15.9,    0.3,-9999.0,-9999.0
2017,08,24,   29.1,   15.6,    0.0,-9999.0,-9999.0
2017,08,25,   27.4,   16.0,    0.0,-9999.0,-9999.0
2017,08,26,   27.2,   14.8,    0.0,-9999.0,-9999.0
2017,08,27,   28.3,   13.3,    0.0,-9999.0,-9999.0
2017,08,28,   29.3,   16.4,    0.0,-9999.0,-9999.0
2017,08,29,   31.0,   17.5,    0.0,-9999.0,-9999.0
2017,08,30,   29.2,-9999.0,    0.0,-9999.0,-9999.0
2017,08,31,   26.1,   13.9,    0.5,-9999.0,-9999.0
2017,09,01,   27.5,   11.9,    0.0,-9999.0,-9999.0
2017,09,02,   30.2,   12.5,    0.0,-9999.0,-9999.0
2017,09,03,   33.9,   14.1,    0.0,-9999.0,-9999.0
